repo,parent commit,idx,method name,rank,RR,AP,hit@10,corpus size,ground truth size
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,183,clearProblems,1.0,1.0,0.35333333333333333,1.0,3378,5
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,190,error,7.0,0.14285714285714285,0.07752749043071624,1.0,3378,5
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,197,warn,12.0,0.08333333333333333,0.07257712944332662,0.0,3378,5
apache/ant-ivy,b7ede187f60719aa24a52f8159a7d8a47965f0f6,2428,cacheModuleDescriptor,157.0,0.006369426751592357,0.006369426751592357,0.0,5600,1
apache/ant-ivy,b7ede187f60719aa24a52f8159a7d8a47965f0f6,2442,checkDescriptorConsistency,28.0,0.03571428571428571,0.03571428571428571,0.0,5600,1
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,526,getURLInfo,66.0,0.015151515151515152,0.014367454398607047,0.0,4294,3
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,529,openStream,10.0,0.1,0.1284221525600836,1.0,4294,3
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,530,download,7.0,0.14285714285714285,0.11061507936507936,1.0,4294,3
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,531,upload,10.0,0.1,0.06654264847733224,1.0,4294,3
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3567,parseDescriptor,11.0,0.09090909090909091,0.020853676709418876,0.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3461,addDependencyMgt,3.0,0.3333333333333333,0.15124821197879676,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3462,addPlugin,2.0,0.5,0.1369112233466768,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3463,getPlugins,3.0,0.3333333333333333,0.11169933779817992,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3470,getDefaultVersion,4.0,0.25,0.08299472957958574,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3471,getDefaultScope,5.0,0.2,0.0496016533295785,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3476,getDependencyMgtExclusions,10.0,0.1,0.0442371295458987,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3477,getDependencyManagementMap,1.0,1.0,0.23963982789373695,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3478,getDependencyManagements,1.0,1.0,0.20281961808759763,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3480,addExtraInfo,9.0,0.1111111111111111,0.04964232936142682,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3246,mergeInfo,46.0,0.021739130434782608,0.020259113115738407,0.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,5231,buildResolvedCapabilityMd,17.0,0.058823529411764705,0.027310612637853726,0.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,5487,toModuleDescriptor,4.0,0.25,0.04764063627926504,1.0,5644,12
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,1961,ModuleIdMatcher,31.0,0.03225806451612903,0.012010865434448603,0.0,3112,3
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,1293,startElement,568.0,0.0017605633802816902,0.0016093872235870847,0.0,3112,3
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,1118,equals,23.0,0.043478260869565216,0.021292613419893625,0.0,3112,3
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,1120,_hashCode,18.0,0.05555555555555555,0.020566277502280662,0.0,3112,3
apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,1285,saveArtifactOrigin,1.0,1.0,1.0,1.0,3135,2
apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,1286,getSavedArtifactOrigin,1.0,1.0,1.0,1.0,3135,2
apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,1287,removeSavedArtifactOrigin,1.0,1.0,1.0,1.0,3135,2
apache/ant-ivy,7b93fad2570e713762fc845db5dc56bc2ffdc476,2306,getDependency,13.0,0.07692307692307693,0.07692307692307693,0.0,4544,1
apache/ant-ivy,7b93fad2570e713762fc845db5dc56bc2ffdc476,865,resolve,129.0,0.007751937984496124,0.007751937984496124,0.0,4544,1
apache/ant-ivy,5240c8825896997f0845e354a51b1ac725dfe06b,3201,needModuleDescriptor,5.0,0.2,0.2,1.0,5703,1
apache/ant-ivy,5240c8825896997f0845e354a51b1ac725dfe06b,3200,accept,12.0,0.08333333333333333,0.08333333333333333,0.0,5703,1
apache/ant-ivy,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,2841,blackListIncompatibleCallerAndRestartResolveIfPossible,1.0,1.0,1.0,1.0,5448,2
apache/ant-ivy,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,2842,handleIncompatibleCaller,1.0,1.0,1.0,1.0,5448,2
apache/ant-ivy,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,2843,blackListIncompatibleCaller,1.0,1.0,1.0,1.0,5448,2
apache/ant-ivy,b2941d062d93c555aea5518f808db90bf2a92728,2465,exists,249.0,0.004016064257028112,0.0033557410233927623,0.0,4248,2
apache/ant-ivy,b2941d062d93c555aea5518f808db90bf2a92728,3137,parseDescriptor,262.0,0.003816793893129771,0.0029710962026754063,0.0,4248,2
apache/ant-ivy,b2941d062d93c555aea5518f808db90bf2a92728,3139,addSourcesAndJavadocArtifactsIfPresent,86.0,0.011627906976744186,0.008487750279815943,0.0,4248,2
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,593,getLatestStrategy,7.0,0.14285714285714285,0.12905844155844157,1.0,1341,3
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,594,setLatestStrategy,4.0,0.25,0.1280120481927711,1.0,1341,3
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,595,setLatest,4.0,0.25,0.12311762311762313,1.0,1341,3
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,694,getDependency,353.0,0.0028328611898017,0.0038933388531617596,0.0,1341,3
apache/ant-ivy,b2c432a9c9c35cb80552918aa2f6c795eba89757,1866,fireTransferCompleted,4.0,0.25,0.25,1.0,2795,1
apache/ant-ivy,b2c432a9c9c35cb80552918aa2f6c795eba89757,1868,fireTransferError,1.0,1.0,1.0,1.0,2795,1
apache/ant-ivy,8e1addfc56ff9b554bfb00e28ba359db28c075fe,4113,doExecute,1357.0,0.0007369196757553427,0.0007369196757553427,0.0,4375,1
apache/ant-ivy,8e1addfc56ff9b554bfb00e28ba359db28c075fe,4114,getMatcher,1587.0,0.000630119722747322,0.000630119722747322,0.0,4375,1
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,974,transformInstance,530.0,0.0018867924528301887,0.0033206315254247594,0.0,3116,4
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,992,getDependencyArtifacts,3.0,0.3333333333333333,0.20123291546966135,1.0,3116,4
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,990,getDependencyArtifactsIncludes,4.0,0.25,0.11677209851551956,1.0,3116,4
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,991,getDependencyArtifactsExcludes,5.0,0.2,0.1088913484596938,1.0,3116,4
apache/ant-ivy,a76db99d17dd5f26066189b75da592cd6e0b14e3,997,getAllDependencyArtifacts,1.0,1.0,0.30886680988184745,1.0,3116,4
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,302,IvyNode,47.0,0.02127659574468085,0.03272592390127702,0.0,1770,6
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,334,loadData,7.0,0.14285714285714285,0.07211548996207948,1.0,1770,6
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,342,getDependencies,19.0,0.05263157894736842,0.022182425010799523,0.0,1770,6
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,290,canExclude,264.0,0.003787878787878788,0.005133556669444755,0.0,1770,6
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,291,getDependencyDescriptor,46.0,0.021739130434782608,0.012405580143454463,0.0,1770,6
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,994,resolveConflicts,33.0,0.030303030303030304,0.03159955291860554,0.0,1770,6
apache/ant-ivy,297b84d56d93931833f8448cfef127db24b0266e,108,doFetchDependencies,2.0,0.5,0.14210704041640396,1.0,1770,6
apache/ant-ivy,9f5ded018109c851760a08a4c25c96f2f0b7f039,1694,parseDepsConfs,2.0,0.5,0.5,1.0,2789,1
apache/ant-ivy,9f5ded018109c851760a08a4c25c96f2f0b7f039,1700,addExtendingConfigurations,1.0,1.0,1.0,1.0,2789,1
apache/ant-ivy,c8d9bd438d72b4c87f38465f2c34082da22c40ce,3650,doExecute,284.0,0.0035211267605633804,0.0035211267605633804,0.0,4042,1
apache/ant-ivy,c8d9bd438d72b4c87f38465f2c34082da22c40ce,3651,onMissingDescriptor,475.0,0.002105263157894737,0.002105263157894737,0.0,4042,1
apache/ant-ivy,56c3991ddafc2ec189b159cdaebabede72040ba4,882,handleConfiguration,59.0,0.01694915254237288,0.01694915254237288,0.0,4037,1
apache/ant-ivy,56c3991ddafc2ec189b159cdaebabede72040ba4,851,doFetchDependencies,105.0,0.009523809523809525,0.009523809523809525,0.0,4037,1
apache/ant-ivy,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,2525,getDependency,1.0,1.0,0.5056783318875231,1.0,4202,4
apache/ant-ivy,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,2199,getDependency,2.0,0.5,0.2963746680724773,1.0,4202,4
apache/ant-ivy,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,2379,getDependency,1.0,1.0,0.5092953423194981,1.0,4202,4
apache/ant-ivy,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,2382,isAfter,42.0,0.023809523809523808,0.018258567073152238,0.0,4202,4
apache/ant-ivy,b506d8f19d8ec4bac1fa869c0885ad4364f4d31b,731,ResolveData,70.0,0.014285714285714285,0.01969264006491299,0.0,4202,4
apache/ant-ivy,e199007407f260730284c5917a85ca8ac3f57fcd,2803,dependencyStarted,2.0,0.5,0.2636986301369863,1.0,4062,2
