repo,parent commit,idx,method name,rank,RR,AP,hit@10,corpus size,ground truth size
apache/commons-math,aeb21280ae82701d21321d882e454f5c6ada4ff7,472,reseedRandomGenerator,2.0,0.5,0.08824363524258197,1.0,8293,8
apache/commons-math,aeb21280ae82701d21321d882e454f5c6ada4ff7,473,sample,1.0,1.0,0.13870638749620245,1.0,8293,8
apache/commons-math,aeb21280ae82701d21321d882e454f5c6ada4ff7,894,reseedRandomGenerator,6.0,0.16666666666666666,0.07438582547756634,1.0,8293,8
apache/commons-math,aeb21280ae82701d21321d882e454f5c6ada4ff7,895,sample,7.0,0.14285714285714285,0.09185558988916168,1.0,8293,8
apache/commons-math,aeb21280ae82701d21321d882e454f5c6ada4ff7,545,sample,3.0,0.3333333333333333,0.12072313661933791,1.0,8293,8
apache/commons-math,aeb21280ae82701d21321d882e454f5c6ada4ff7,792,reseedRandomGenerator,2.0,0.5,0.08824363524258197,1.0,8293,8
apache/commons-math,aeb21280ae82701d21321d882e454f5c6ada4ff7,793,sample,1.0,1.0,0.13314678522089177,1.0,8293,8
apache/commons-math,d7fd760eb8c5ba8dc7bc30fd565575f2547e0c86,4016,BigFraction,1.0,1.0,1.0,1.0,7325,1
apache/commons-math,d7fd760eb8c5ba8dc7bc30fd565575f2547e0c86,4070,Fraction,1.0,1.0,1.0,1.0,7325,1
apache/commons-math,70667484eb1bf37559fda0eea8632ea6b3dd9f4c,164,cumulativeProbability,563.0,0.0017761989342806395,0.0017761989342806395,0.0,5616,1
apache/commons-math,70667484eb1bf37559fda0eea8632ea6b3dd9f4c,111,density,309.0,0.003236245954692557,0.003236245954692557,0.0,5616,1
apache/commons-math,57a0248da2129e0a2244385a4574d7434682f3f0,3343,doubleValue,8.0,0.125,0.125,1.0,5541,1
apache/commons-math,57a0248da2129e0a2244385a4574d7434682f3f0,3345,floatValue,3.0,0.3333333333333333,0.3333333333333333,1.0,5541,1
apache/commons-math,9fdb08438309b08715112cae8aa2dd4af3d75705,4042,LevenbergMarquardtOptimizer,730.0,0.0013698630136986301,0.0013698630136986301,0.0,4644,1
apache/commons-math,9fdb08438309b08715112cae8aa2dd4af3d75705,4050,qrDecomposition,1035.0,0.000966183574879227,0.000966183574879227,0.0,4644,1
apache/commons-math,87e066ad31da8a3f92754e60cbd7b02a435d6188,1161,operate,1.0,1.0,1.0,1.0,3053,1
apache/commons-math,87e066ad31da8a3f92754e60cbd7b02a435d6188,1235,operate,1.0,1.0,1.0,1.0,3053,1
apache/commons-math,759fed8a76744f1d64a63c44b53eaae62c87b853,4201,exactP,17.0,0.058823529411764705,0.058823529411764705,0.0,8569,1
apache/commons-math,759fed8a76744f1d64a63c44b53eaae62c87b853,4203,monteCarloP,8.0,0.125,0.125,1.0,8569,1
apache/commons-math,bda1296ea584ead0e2a99c43b4af222e7691356b,3454,log,2.0,0.5,0.14190223070048646,1.0,5230,9
apache/commons-math,bda1296ea584ead0e2a99c43b4af222e7691356b,3456,log1p,2.0,0.5,0.1545328605466305,1.0,5230,9
apache/commons-math,bda1296ea584ead0e2a99c43b4af222e7691356b,3457,log10,3.0,0.3333333333333333,0.14300212552487784,1.0,5230,9
apache/commons-math,bda1296ea584ead0e2a99c43b4af222e7691356b,3458,pow,5.0,0.2,0.07026918645756182,1.0,5230,9
apache/commons-math,bda1296ea584ead0e2a99c43b4af222e7691356b,3472,atan,7.0,0.14285714285714285,0.07446902090492785,1.0,5230,9
apache/commons-math,bda1296ea584ead0e2a99c43b4af222e7691356b,3475,asin,5.0,0.2,0.05721025915082919,1.0,5230,9
apache/commons-math,bda1296ea584ead0e2a99c43b4af222e7691356b,3478,toRadians,1.0,1.0,0.2622603415658046,1.0,5230,9
apache/commons-math,bda1296ea584ead0e2a99c43b4af222e7691356b,3479,toDegrees,1.0,1.0,0.2381375673096362,1.0,5230,9
apache/commons-math,bda1296ea584ead0e2a99c43b4af222e7691356b,3480,abs,20.0,0.05,0.035166798187219774,0.0,5230,9
apache/commons-math,bda1296ea584ead0e2a99c43b4af222e7691356b,3489,rint,9.0,0.1111111111111111,0.08319583304941869,1.0,5230,9
apache/commons-math,9a0d061981587382b60eae9eaaa6eff6a408911a,4172,kolmogorovSmirnovStatistic,19.0,0.05263157894736842,0.05263157894736842,0.0,8557,1
apache/commons-math,9a0d061981587382b60eae9eaaa6eff6a408911a,4187,ksSum,6.0,0.16666666666666666,0.16666666666666666,1.0,8557,1
apache/commons-math,12c9a04414e95257cf0309e96ae8e1db36affdf2,4378,acceptStep,344.0,0.0029069767441860465,0.0029069767441860465,0.0,8065,1
apache/commons-math,12c9a04414e95257cf0309e96ae8e1db36affdf2,7507,solve,1097.0,0.0009115770282588879,0.0009115770282588879,0.0,8065,1
apache/commons-math,b07ecae3d60c4f0233f1a1d97eb35d4a678f39aa,4873,Weight,470.0,0.002127659574468085,0.002127659574468085,0.0,6643,1
apache/commons-math,b07ecae3d60c4f0233f1a1d97eb35d4a678f39aa,5336,squareRoot,398.0,0.002512562814070352,0.002512562814070352,0.0,6643,1
apache/commons-math,82ceb5bd8b68af04b73407ab31754bc5d42ec47a,3499,min,1.0,1.0,1.0,1.0,5243,1
apache/commons-math,82ceb5bd8b68af04b73407ab31754bc5d42ec47a,3503,max,1.0,1.0,1.0,1.0,5243,1
apache/commons-math,c2e855d6a05d9a3c18cf66f493728f89dd16ea0f,1746,verticesToTree,2.0,0.5,0.09351928169001325,1.0,6007,8
apache/commons-math,c2e855d6a05d9a3c18cf66f493728f89dd16ea0f,1747,insertVertices,1.0,1.0,0.1750578583961855,1.0,6007,8
apache/commons-math,c2e855d6a05d9a3c18cf66f493728f89dd16ea0f,1748,Vertex,2.0,0.5,0.17298484205089484,1.0,6007,8
apache/commons-math,c2e855d6a05d9a3c18cf66f493728f89dd16ea0f,1750,shareNodeWith,1.0,1.0,0.40984653325963977,1.0,6007,8
apache/commons-math,c2e855d6a05d9a3c18cf66f493728f89dd16ea0f,1751,addNode,14.0,0.07142857142857142,0.0592231338812049,0.0,6007,8
apache/commons-math,c2e855d6a05d9a3c18cf66f493728f89dd16ea0f,1752,incomingNeedsProcessing,1.0,1.0,0.37815379144293426,1.0,6007,8
apache/commons-math,c2e855d6a05d9a3c18cf66f493728f89dd16ea0f,1753,outgoingNeedsProcessing,1.0,1.0,0.37839009961752046,1.0,6007,8
apache/commons-math,c2e855d6a05d9a3c18cf66f493728f89dd16ea0f,1754,incomingProcessed,1.0,1.0,0.3765406666184496,1.0,6007,8
apache/commons-math,c2e855d6a05d9a3c18cf66f493728f89dd16ea0f,1755,outgoingProcessed,1.0,1.0,0.37612250539077474,1.0,6007,8
apache/commons-math,47ed8d9207be8362463b9113de0c83bca871345e,5855,nextBytes,1.0,1.0,1.0,1.0,7715,1
apache/commons-math,47ed8d9207be8362463b9113de0c83bca871345e,5966,nextBytes,1.0,1.0,1.0,1.0,7715,1
apache/commons-math,870d11b6662dad5980ae2684aa05b1be2c5cce03,2517,split,11.0,0.09090909090909091,0.11364423330064775,0.0,7670,21
