repo,parent commit,idx,method name,rank,RR,AP,hit@10,corpus size,ground truth size
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,183,clearProblems,1.0,1.0,0.32029207515284985,1.0,3378,5
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,190,error,4.0,0.25,0.08751066439886451,1.0,3378,5
apache/ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,197,warn,4.0,0.25,0.10257453321089685,1.0,3378,5
apache/ant-ivy,b7ede187f60719aa24a52f8159a7d8a47965f0f6,2428,cacheModuleDescriptor,50.0,0.02,0.02,0.0,5600,1
apache/ant-ivy,b7ede187f60719aa24a52f8159a7d8a47965f0f6,2442,checkDescriptorConsistency,10.0,0.1,0.1,1.0,5600,1
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,526,getURLInfo,62.0,0.016129032258064516,0.0207825065510075,0.0,4294,3
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,529,openStream,9.0,0.1111111111111111,0.10160523719845753,1.0,4294,3
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,530,download,8.0,0.125,0.08774131274131274,1.0,4294,3
apache/ant-ivy,b1cfd88a8c23302077bda847f4da7f0b5fc59ec1,531,upload,13.0,0.07692307692307693,0.0458935508935509,0.0,4294,3
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3567,parseDescriptor,11.0,0.09090909090909091,0.022991749939581346,0.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3461,addDependencyMgt,5.0,0.2,0.10123108225209561,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3462,addPlugin,2.0,0.5,0.09668564628287725,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3463,getPlugins,3.0,0.3333333333333333,0.1216401277187771,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3470,getDefaultVersion,1.0,1.0,0.1567943771704016,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3471,getDefaultScope,1.0,1.0,0.11507004710243209,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3476,getDependencyMgtExclusions,15.0,0.06666666666666667,0.042336349830396615,0.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3477,getDependencyManagementMap,1.0,1.0,0.2512021176603956,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3478,getDependencyManagements,1.0,1.0,0.16633462581941935,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3480,addExtraInfo,6.0,0.16666666666666666,0.04310960039085352,1.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,3246,mergeInfo,75.0,0.013333333333333334,0.021352878738618786,0.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,5231,buildResolvedCapabilityMd,26.0,0.038461538461538464,0.036594994382889524,0.0,5644,12
apache/ant-ivy,ff2f32b914a5486e4f4870c6bc6fae14a85fb086,5487,toModuleDescriptor,10.0,0.1,0.023750003636588513,1.0,5644,12
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,1961,ModuleIdMatcher,55.0,0.01818181818181818,0.008164995737811272,0.0,3112,3
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,1293,startElement,449.0,0.0022271714922048997,0.00203302694428808,0.0,3112,3
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,1118,equals,34.0,0.029411764705882353,0.019889845527767472,0.0,3112,3
apache/ant-ivy,de07bb13f0a395c2c9b7469b13736e0212eebcca,1120,_hashCode,21.0,0.047619047619047616,0.01790760753551514,0.0,3112,3
apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,1285,saveArtifactOrigin,1.0,1.0,1.0,1.0,3135,2
apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,1286,getSavedArtifactOrigin,1.0,1.0,1.0,1.0,3135,2
apache/ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,1287,removeSavedArtifactOrigin,1.0,1.0,1.0,1.0,3135,2
apache/ant-ivy,7b93fad2570e713762fc845db5dc56bc2ffdc476,2306,getDependency,15.0,0.06666666666666667,0.06666666666666667,0.0,4544,1
apache/ant-ivy,7b93fad2570e713762fc845db5dc56bc2ffdc476,865,resolve,171.0,0.005847953216374269,0.005847953216374269,0.0,4544,1
apache/ant-ivy,5240c8825896997f0845e354a51b1ac725dfe06b,3201,needModuleDescriptor,4.0,0.25,0.25,1.0,5703,1
apache/ant-ivy,5240c8825896997f0845e354a51b1ac725dfe06b,3200,accept,16.0,0.0625,0.0625,0.0,5703,1
apache/ant-ivy,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,2841,blackListIncompatibleCallerAndRestartResolveIfPossible,1.0,1.0,1.0,1.0,5448,2
apache/ant-ivy,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,2842,handleIncompatibleCaller,1.0,1.0,1.0,1.0,5448,2
apache/ant-ivy,eb08e0f4c0b3360cb9a09ef73fd8baf9a8ed08b7,2843,blackListIncompatibleCaller,1.0,1.0,1.0,1.0,5448,2
apache/ant-ivy,b2941d062d93c555aea5518f808db90bf2a92728,2465,exists,516.0,0.001937984496124031,0.0023023255813953486,0.0,4248,2
apache/ant-ivy,b2941d062d93c555aea5518f808db90bf2a92728,3137,parseDescriptor,130.0,0.007692307692307693,0.004509283819628647,0.0,4248,2
apache/ant-ivy,b2941d062d93c555aea5518f808db90bf2a92728,3139,addSourcesAndJavadocArtifactsIfPresent,15.0,0.06666666666666667,0.03447488584474886,0.0,4248,2
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,593,getLatestStrategy,5.0,0.2,0.14432234432234434,1.0,1341,3
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,594,setLatestStrategy,5.0,0.2,0.1148846960167715,1.0,1341,3
apache/ant-ivy,c370a753fc0de5b31935e87e98e91f256885bfed,595,setLatest,4.0,0.25,0.12694174757281554,1.0,1341,3
